settlement-id,transaction-type,order-id,posted-date,sku,quantity,product-sales,shipping-credits,promotional-rebates,selling-fees,fba-fees,other-transaction-fees,other,total
2026-STL-0529,Order,114-1003231-3125026,2026-05-29,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0529,Order,114-1003232-9551086,2026-05-29,PH-CHEW-BULLY-6,2,59.98,0.00,-6.00,-8.10,-9.20,0.00,0.00,36.68
2026-STL-0529,Order,114-1003527-8141772,2026-05-29,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0529,Order,114-1003528-6087899,2026-05-29,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0529,Order,114-1003529-7473080,2026-05-29,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0529,Order,114-1003530-9381636,2026-05-29,PH-TREAT-SALMON,3,56.97,0.00,-0.00,-8.55,-11.70,0.00,0.00,36.72
2026-STL-0529,Order,114-1003531-8097975,2026-05-29,PH-TREAT-SALMON,1,18.99,0.00,-1.90,-2.56,-3.90,0.00,0.00,10.63
2026-STL-0529,Order,114-1003532-5910157,2026-05-29,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0529,Order,114-1003752-9439632,2026-05-29,PH-SHAMPOO-OAT,1,15.99,0.00,-0.00,-2.40,-3.95,0.00,0.00,9.64
2026-STL-0529,Order,114-1003915-4293083,2026-05-29,PH-TOY-ROPE-L,3,41.97,0.00,-8.39,-5.04,-11.25,0.00,0.00,17.29
2026-STL-0529,Order,114-1003916-1218871,2026-05-29,PH-TOY-ROPE-L,1,13.99,0.00,-0.00,-2.10,-3.75,0.00,0.00,8.14
2026-STL-0529,Order,114-1004052-5901629,2026-05-29,PH-BED-MED-GRY,2,85.98,0.00,-8.60,-11.61,-24.80,0.00,0.00,40.97
2026-STL-0529,Order,114-1004053-2224634,2026-05-29,PH-BED-MED-GRY,1,42.99,0.00,-0.00,-6.45,-12.40,0.00,0.00,24.14
2026-STL-0529,Order,114-1004054-5103508,2026-05-29,PH-BED-MED-GRY,1,42.99,0.00,-0.00,-6.45,-12.40,0.00,0.00,24.14
2026-STL-0529,Order,114-1004162-7465343,2026-05-29,PH-BRUSH-DBL,2,25.98,0.00,-0.00,-3.90,-6.90,0.00,0.00,15.18
2026-STL-0529,Order,114-1004354-4024840,2026-05-29,PH-DENTAL-30CT,1,21.99,0.00,-0.00,-3.30,-4.10,0.00,0.00,14.59
2026-STL-0529,Order,114-1004355-8057608,2026-05-29,PH-DENTAL-30CT,1,21.99,0.00,-0.00,-3.30,-4.10,0.00,0.00,14.59
2026-STL-0529,Order,114-1004356-3190265,2026-05-29,PH-DENTAL-30CT,1,21.99,0.00,-0.00,-3.30,-4.10,0.00,0.00,14.59
2026-STL-0530,Refund,114-1000170-5200476,2026-05-30,PF-WHEY-CHOC,-2,-89.98,0.00,0.00,10.80,0.00,0.00,0.00,-79.18
2026-STL-0530,Order,114-1000194-7395997,2026-05-30,PF-WHEY-CHOC,1,44.99,0.00,-4.50,-6.07,-6.10,0.00,0.00,28.32
2026-STL-0530,Order,114-1000195-3551903,2026-05-30,PF-WHEY-CHOC,1,44.99,0.00,-4.50,-6.07,-6.10,0.00,0.00,28.32
2026-STL-0530,Order,114-1000196-6569946,2026-05-30,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0530,Order,114-1000197-9823994,2026-05-30,PF-WHEY-CHOC,2,89.98,0.00,-0.00,-13.50,-12.20,0.00,0.00,64.28
2026-STL-0530,Order,114-1000198-3589751,2026-05-30,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0530,Order,114-1000199-7668663,2026-05-30,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0530,Order,114-1000449-9201172,2026-05-30,PF-WHEY-VAN,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0530,Order,114-1000450-8607331,2026-05-30,PF-WHEY-VAN,1,44.99,0.00,-4.50,-6.07,-6.10,0.00,0.00,28.32
2026-STL-0530,Order,114-1000451-8757420,2026-05-30,PF-WHEY-VAN,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0530,Order,114-1000452-5269083,2026-05-30,PF-WHEY-VAN,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0530,Order,114-1000647-4400953,2026-05-30,PF-PREWKT-BERRY,1,32.99,0.00,-0.00,-4.95,-4.35,0.00,0.00,23.69
2026-STL-0530,Order,114-1000648-2772642,2026-05-30,PF-PREWKT-BERRY,1,32.99,0.00,-0.00,-4.95,-4.35,0.00,0.00,23.69
2026-STL-0530,Order,114-1000931-8239315,2026-05-30,PF-CREATINE-300,2,49.98,0.00,-0.00,-7.50,-8.10,0.00,0.00,34.38
2026-STL-0530,Order,114-1000932-9888846,2026-05-30,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0530,Order,114-1000933-7396087,2026-05-30,PF-CREATINE-300,2,49.98,0.00,-0.00,-7.50,-8.10,0.00,0.00,34.38
2026-STL-0530,Order,114-1000934-2639417,2026-05-30,PF-CREATINE-300,1,24.99,0.00,-2.50,-3.37,-4.05,0.00,0.00,15.07
2026-STL-0530,Order,114-1000935-2406225,2026-05-30,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0530,Order,114-1001124-8676330,2026-05-30,PF-BCAA-LEMON,1,27.99,0.00,-0.00,-4.20,-4.20,0.00,0.00,19.59
2026-STL-0530,Refund,114-1001229-5311001,2026-05-30,PF-SHAKER-28,-1,-12.99,0.00,0.00,1.56,0.00,0.00,0.00,-11.43
2026-STL-0530,Order,114-1001236-9934217,2026-05-30,PF-SHAKER-28,1,12.99,0.00,-0.00,-1.95,-3.45,0.00,0.00,7.59
2026-STL-0530,Order,114-1001237-5406118,2026-05-30,PF-SHAKER-28,1,12.99,0.00,-0.00,-1.95,-3.45,0.00,0.00,7.59
2026-STL-0530,Order,114-1001238-8529960,2026-05-30,PF-SHAKER-28,2,25.98,0.00,-0.00,-3.90,-6.90,0.00,0.00,15.18
2026-STL-0530,Order,114-1001339-3467651,2026-05-30,PF-VEGAN-CHOC,3,119.97,0.00,-0.00,-18.00,-18.30,0.00,0.00,83.67
2026-STL-0530,Order,114-1001340-6682181,2026-05-30,PF-VEGAN-CHOC,1,39.99,0.00,-4.00,-5.40,-6.10,0.00,0.00,24.49
2026-STL-0530,Order,114-1001341-3339134,2026-05-30,PF-VEGAN-CHOC,1,39.99,0.00,-4.00,-5.40,-6.10,0.00,0.00,24.49
2026-STL-0530,Order,114-1001722-7286425,2026-05-30,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0530,Order,114-1001723-1162422,2026-05-30,GT-SERUM-VITC,2,57.98,0.00,-0.00,-8.70,-7.10,0.00,0.00,42.18
2026-STL-0530,Order,114-1001724-4783105,2026-05-30,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0530,Order,114-1001725-6027078,2026-05-30,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0530,Order,114-1001726-3334293,2026-05-30,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0530,Order,114-1001727-7557976,2026-05-30,GT-SERUM-VITC,2,57.98,0.00,-0.00,-8.70,-7.10,0.00,0.00,42.18
2026-STL-0530,Order,114-1002082-9158676,2026-05-30,GT-SERUM-HA,1,24.99,0.00,-5.00,-3.00,-3.55,0.00,0.00,13.44
2026-STL-0530,Order,114-1002083-8626564,2026-05-30,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0530,Order,114-1002084-4581434,2026-05-30,GT-SERUM-HA,2,49.98,0.00,-0.00,-7.50,-7.10,0.00,0.00,35.38
2026-STL-0530,Order,114-1002085-7380120,2026-05-30,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0530,Order,114-1002086-8942495,2026-05-30,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0530,Order,114-1002342-7978813,2026-05-30,GT-MOIST-50ML,1,22.99,0.00,-2.30,-3.10,-3.60,0.00,0.00,13.99
2026-STL-0530,Order,114-1002343-1414306,2026-05-30,GT-MOIST-50ML,1,22.99,0.00,-0.00,-3.45,-3.60,0.00,0.00,15.94
2026-STL-0530,Order,114-1002344-7847411,2026-05-30,GT-MOIST-50ML,1,22.99,0.00,-0.00,-3.45,-3.60,0.00,0.00,15.94
2026-STL-0530,Order,114-1002511-6159442,2026-05-30,GT-CLEANSE-150,1,16.99,0.00,-0.00,-2.55,-3.70,0.00,0.00,10.74
2026-STL-0530,Order,114-1002656-4361005,2026-05-30,GT-MASK-CLAY,1,14.99,0.00,-0.00,-2.25,-3.85,0.00,0.00,8.89
2026-STL-0530,Order,114-1002657-3560283,2026-05-30,GT-MASK-CLAY,1,14.99,0.00,-0.00,-2.25,-3.85,0.00,0.00,8.89
2026-STL-0530,Order,114-1002779-1992308,2026-05-30,GT-EYE-CREAM,1,26.99,0.00,-0.00,-4.05,-3.50,0.00,0.00,19.44
2026-STL-0530,Order,114-1002780-9877176,2026-05-30,GT-EYE-CREAM,1,26.99,0.00,-0.00,-4.05,-3.50,0.00,0.00,19.44
2026-STL-0530,Order,114-1002933-5378650,2026-05-30,GT-SPF30-TINT,1,23.99,0.00,-0.00,-3.60,-3.60,0.00,0.00,16.79
2026-STL-0530,Order,114-1002934-8070308,2026-05-30,GT-SPF30-TINT,1,23.99,0.00,-0.00,-3.60,-3.60,0.00,0.00,16.79
2026-STL-0530,Order,114-1003233-5585454,2026-05-30,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0530,Order,114-1003234-9265342,2026-05-30,PH-CHEW-BULLY-6,1,29.99,0.00,-3.00,-4.05,-4.60,0.00,0.00,18.34
2026-STL-0530,Order,114-1003235-7516960,2026-05-30,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0530,Order,114-1003236-7786729,2026-05-30,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0530,Order,114-1003237-5519114,2026-05-30,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0530,Refund,114-1003498-6442132,2026-05-30,PH-TREAT-SALMON,-2,-37.98,0.00,3.80,4.10,0.00,0.00,0.00,-30.08
2026-STL-0530,Order,114-1003533-3813689,2026-05-30,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0530,Order,114-1003534-2167580,2026-05-30,PH-TREAT-SALMON,1,18.99,0.00,-1.90,-2.56,-3.90,0.00,0.00,10.63
2026-STL-0530,Order,114-1003535-2776056,2026-05-30,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0530,Order,114-1003536-4358481,2026-05-30,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0530,Order,114-1003753-6553662,2026-05-30,PH-SHAMPOO-OAT,1,15.99,0.00,-1.60,-2.16,-3.95,0.00,0.00,8.28
2026-STL-0530,Order,114-1003917-3504296,2026-05-30,PH-TOY-ROPE-L,1,13.99,0.00,-0.00,-2.10,-3.75,0.00,0.00,8.14
2026-STL-0530,Order,114-1004055-5336552,2026-05-30,PH-BED-MED-GRY,1,42.99,0.00,-0.00,-6.45,-12.40,0.00,0.00,24.14
2026-STL-0530,Order,114-1004163-2397572,2026-05-30,PH-BRUSH-DBL,1,12.99,0.00,-0.00,-1.95,-3.45,0.00,0.00,7.59
2026-STL-0530,Order,114-1004164-7752669,2026-05-30,PH-BRUSH-DBL,1,12.99,0.00,-1.30,-1.75,-3.45,0.00,0.00,6.49
2026-STL-0530,Order,114-1004357-6034975,2026-05-30,PH-DENTAL-30CT,1,21.99,0.00,-0.00,-3.30,-4.10,0.00,0.00,14.59
2026-STL-0530,Order,114-1004358-3247082,2026-05-30,PH-DENTAL-30CT,1,21.99,0.00,-4.40,-2.64,-4.10,0.00,0.00,10.85
2026-STL-0530,Order,114-1004359-6884702,2026-05-30,PH-DENTAL-30CT,1,21.99,0.00,-0.00,-3.30,-4.10,0.00,0.00,14.59
2026-STL-0530,Order,114-1004360-2852877,2026-05-30,PH-DENTAL-30CT,1,21.99,0.00,-0.00,-3.30,-4.10,0.00,0.00,14.59
2026-STL-0530,Order,114-1004361-2525364,2026-05-30,PH-DENTAL-30CT,2,43.98,0.00,-0.00,-6.60,-8.20,0.00,0.00,29.18
2026-STL-0531,Refund,114-1000139-6643798,2026-05-31,PF-WHEY-CHOC,-1,-44.99,0.00,0.00,5.40,0.00,0.00,0.00,-39.59
2026-STL-0531,Order,114-1000200-6312692,2026-05-31,PF-WHEY-CHOC,2,89.98,0.00,-0.00,-13.50,-12.20,0.00,0.00,64.28
2026-STL-0531,Order,114-1000201-1602286,2026-05-31,PF-WHEY-CHOC,2,89.98,0.00,-0.00,-13.50,-12.20,0.00,0.00,64.28
2026-STL-0531,Order,114-1000202-5821419,2026-05-31,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0531,Order,114-1000203-2651601,2026-05-31,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0531,Order,114-1000204-3791137,2026-05-31,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0531,Order,114-1000205-1941524,2026-05-31,PF-WHEY-CHOC,2,89.98,0.00,-0.00,-13.50,-12.20,0.00,0.00,64.28
2026-STL-0531,Order,114-1000453-1759836,2026-05-31,PF-WHEY-VAN,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0531,Order,114-1000454-2010921,2026-05-31,PF-WHEY-VAN,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0531,Order,114-1000649-4483557,2026-05-31,PF-PREWKT-BERRY,1,32.99,0.00,-6.60,-3.96,-4.35,0.00,0.00,18.08
2026-STL-0531,Order,114-1000650-2517010,2026-05-31,PF-PREWKT-BERRY,1,32.99,0.00,-3.30,-4.45,-4.35,0.00,0.00,20.89
2026-STL-0531,Order,114-1000936-4171246,2026-05-31,PF-CREATINE-300,2,49.98,0.00,-0.00,-7.50,-8.10,0.00,0.00,34.38
2026-STL-0531,Order,114-1000937-2976835,2026-05-31,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0531,Order,114-1000938-6299951,2026-05-31,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0531,Order,114-1000939-5255251,2026-05-31,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0531,Order,114-1000940-5623138,2026-05-31,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0531,Order,114-1001239-1688161,2026-05-31,PF-SHAKER-28,1,12.99,0.00,-0.00,-1.95,-3.45,0.00,0.00,7.59
2026-STL-0531,Order,114-1001240-8244164,2026-05-31,PF-SHAKER-28,1,12.99,0.00,-0.00,-1.95,-3.45,0.00,0.00,7.59
2026-STL-0531,Order,114-1001342-6996068,2026-05-31,PF-VEGAN-CHOC,1,39.99,0.00,-0.00,-6.00,-6.10,0.00,0.00,27.89
2026-STL-0531,Order,114-1001441-2514123,2026-05-31,PF-ELECTRO-CITRUS,1,21.99,0.00,-0.00,-3.30,-3.95,0.00,0.00,14.74
2026-STL-0531,Refund,114-1001652-4767293,2026-05-31,GT-SERUM-VITC,-1,-28.99,0.00,0.00,3.48,0.00,0.00,0.00,-25.51
2026-STL-0531,Order,114-1001728-2822649,2026-05-31,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0531,Order,114-1001729-6111102,2026-05-31,GT-SERUM-VITC,3,86.97,0.00,-0.00,-13.05,-10.65,0.00,0.00,63.27
2026-STL-0531,Order,114-1001730-1537863,2026-05-31,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0531,Order,114-1001731-4338644,2026-05-31,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0531,Order,114-1001732-4909752,2026-05-31,GT-SERUM-VITC,3,86.97,0.00,-0.00,-13.05,-10.65,0.00,0.00,63.27
2026-STL-0531,Order,114-1001733-7184958,2026-05-31,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0531,Refund,114-1002029-7068477,2026-05-31,GT-SERUM-HA,-1,-24.99,0.00,0.00,3.00,0.00,0.00,0.00,-21.99
2026-STL-0531,Order,114-1002087-8095426,2026-05-31,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0531,Order,114-1002088-2161974,2026-05-31,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0531,Order,114-1002089-8573586,2026-05-31,GT-SERUM-HA,1,24.99,0.00,-2.50,-3.37,-3.55,0.00,0.00,15.57
2026-STL-0531,Order,114-1002090-5352802,2026-05-31,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0531,Order,114-1002091-8189612,2026-05-31,GT-SERUM-HA,1,24.99,0.00,-2.50,-3.37,-3.55,0.00,0.00,15.57
2026-STL-0531,Order,114-1002345-7179080,2026-05-31,GT-MOIST-50ML,1,22.99,0.00,-0.00,-3.45,-3.60,0.00,0.00,15.94
2026-STL-0531,Order,114-1002512-2512749,2026-05-31,GT-CLEANSE-150,1,16.99,0.00,-0.00,-2.55,-3.70,0.00,0.00,10.74
2026-STL-0531,Order,114-1002513-7279004,2026-05-31,GT-CLEANSE-150,1,16.99,0.00,-0.00,-2.55,-3.70,0.00,0.00,10.74
2026-STL-0531,Order,114-1002514-7611016,2026-05-31,GT-CLEANSE-150,1,16.99,0.00,-0.00,-2.55,-3.70,0.00,0.00,10.74
2026-STL-0531,Refund,114-1002636-1995171,2026-05-31,GT-MASK-CLAY,-3,-44.97,0.00,0.00,5.40,0.00,0.00,0.00,-39.57
2026-STL-0531,Order,114-1002658-1661904,2026-05-31,GT-MASK-CLAY,1,14.99,0.00,-0.00,-2.25,-3.85,0.00,0.00,8.89
2026-STL-0531,Order,114-1002659-6493884,2026-05-31,GT-MASK-CLAY,1,14.99,0.00,-3.00,-1.80,-3.85,0.00,0.00,6.34
2026-STL-0531,Order,114-1002935-3633660,2026-05-31,GT-SPF30-TINT,1,23.99,0.00,-0.00,-3.60,-3.60,0.00,0.00,16.79
2026-STL-0531,Order,114-1003050-9685090,2026-05-31,GT-ROLLER-JADE,1,13.99,0.00,-1.40,-1.89,-3.40,0.00,0.00,7.30
2026-STL-0531,Order,114-1003238-9349638,2026-05-31,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0531,Order,114-1003239-5243565,2026-05-31,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0531,Order,114-1003240-3012883,2026-05-31,PH-CHEW-BULLY-6,1,29.99,0.00,-3.00,-4.05,-4.60,0.00,0.00,18.34
2026-STL-0531,Order,114-1003241-4873115,2026-05-31,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0531,Order,114-1003537-6114860,2026-05-31,PH-TREAT-SALMON,2,37.98,0.00,-0.00,-5.70,-7.80,0.00,0.00,24.48
2026-STL-0531,Order,114-1003538-2507449,2026-05-31,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0531,Order,114-1003539-4421831,2026-05-31,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0531,Order,114-1003540-3769232,2026-05-31,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0531,Order,114-1003754-2742095,2026-05-31,PH-SHAMPOO-OAT,2,31.98,0.00,-3.20,-4.32,-7.90,0.00,0.00,16.56
2026-STL-0531,Order,114-1003755-8955263,2026-05-31,PH-SHAMPOO-OAT,1,15.99,0.00,-0.00,-2.40,-3.95,0.00,0.00,9.64
2026-STL-0531,Order,114-1003918-9355506,2026-05-31,PH-TOY-ROPE-L,1,13.99,0.00,-0.00,-2.10,-3.75,0.00,0.00,8.14
2026-STL-0531,Order,114-1004056-5425734,2026-05-31,PH-BED-MED-GRY,2,85.98,0.00,-8.60,-11.61,-24.80,0.00,0.00,40.97
2026-STL-0531,Order,114-1004165-6112064,2026-05-31,PH-BRUSH-DBL,1,12.99,0.00,-0.00,-1.95,-3.45,0.00,0.00,7.59
2026-STL-0531,Order,114-1004362-9990249,2026-05-31,PH-DENTAL-30CT,3,65.97,0.00,-0.00,-9.90,-12.30,0.00,0.00,43.77
2026-STL-0531,Order,114-1004363-9618374,2026-05-31,PH-DENTAL-30CT,1,21.99,0.00,-0.00,-3.30,-4.10,0.00,0.00,14.59
2026-STL-0601,Order,114-1000206-9911492,2026-06-01,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0601,Order,114-1000207-3937176,2026-06-01,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0601,Order,114-1000208-5040453,2026-06-01,PF-WHEY-CHOC,2,89.98,0.00,-0.00,-13.50,-12.20,0.00,0.00,64.28
2026-STL-0601,Order,114-1000455-3272119,2026-06-01,PF-WHEY-VAN,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0601,Order,114-1000456-8052503,2026-06-01,PF-WHEY-VAN,3,134.97,0.00,-0.00,-20.25,-18.30,0.00,0.00,96.42
2026-STL-0601,Order,114-1000457-7333337,2026-06-01,PF-WHEY-VAN,2,89.98,0.00,-0.00,-13.50,-12.20,0.00,0.00,64.28
2026-STL-0601,Order,114-1000458-3231198,2026-06-01,PF-WHEY-VAN,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0601,Order,114-1000459-7594429,2026-06-01,PF-WHEY-VAN,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0601,Order,114-1000651-1676621,2026-06-01,PF-PREWKT-BERRY,1,32.99,0.00,-3.30,-4.45,-4.35,0.00,0.00,20.89
2026-STL-0601,Order,114-1000652-5164420,2026-06-01,PF-PREWKT-BERRY,2,65.98,0.00,-0.00,-9.90,-8.70,0.00,0.00,47.38
2026-STL-0601,Order,114-1000653-6013715,2026-06-01,PF-PREWKT-BERRY,1,32.99,0.00,-0.00,-4.95,-4.35,0.00,0.00,23.69
2026-STL-0601,Order,114-1000941-3998417,2026-06-01,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0601,Order,114-1000942-6144785,2026-06-01,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0601,Order,114-1000943-3316405,2026-06-01,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0601,Order,114-1000944-8492618,2026-06-01,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0601,Order,114-1001125-6249548,2026-06-01,PF-BCAA-LEMON,1,27.99,0.00,-2.80,-3.78,-4.20,0.00,0.00,17.21
2026-STL-0601,Order,114-1001126-9995261,2026-06-01,PF-BCAA-LEMON,2,55.98,0.00,-0.00,-8.40,-8.40,0.00,0.00,39.18
2026-STL-0601,Order,114-1001241-5283960,2026-06-01,PF-SHAKER-28,1,12.99,0.00,-1.30,-1.75,-3.45,0.00,0.00,6.49
2026-STL-0601,Order,114-1001242-5056679,2026-06-01,PF-SHAKER-28,1,12.99,0.00,-0.00,-1.95,-3.45,0.00,0.00,7.59
2026-STL-0601,Order,114-1001343-9832094,2026-06-01,PF-VEGAN-CHOC,1,39.99,0.00,-0.00,-6.00,-6.10,0.00,0.00,27.89
2026-STL-0601,Order,114-1001442-7542286,2026-06-01,PF-ELECTRO-CITRUS,1,21.99,0.00,-0.00,-3.30,-3.95,0.00,0.00,14.74
2026-STL-0601,Order,114-1001443-4657573,2026-06-01,PF-ELECTRO-CITRUS,1,21.99,0.00,-2.20,-2.97,-3.95,0.00,0.00,12.87
2026-STL-0601,Order,114-1001444-8373173,2026-06-01,PF-ELECTRO-CITRUS,1,21.99,0.00,-4.40,-2.64,-3.95,0.00,0.00,11.00
2026-STL-0601,Order,114-1001734-7893107,2026-06-01,GT-SERUM-VITC,1,28.99,0.00,-2.90,-3.91,-3.55,0.00,0.00,18.63
2026-STL-0601,Order,114-1001735-8019808,2026-06-01,GT-SERUM-VITC,3,86.97,0.00,-0.00,-13.05,-10.65,0.00,0.00,63.27
2026-STL-0601,Order,114-1001736-4464154,2026-06-01,GT-SERUM-VITC,1,28.99,0.00,-5.80,-3.48,-3.55,0.00,0.00,16.16
2026-STL-0601,Order,114-1001737-8965487,2026-06-01,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0601,Order,114-1001738-4405319,2026-06-01,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0601,Order,114-1001739-1124877,2026-06-01,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0601,Order,114-1001740-5141290,2026-06-01,GT-SERUM-VITC,1,28.99,0.00,-2.90,-3.91,-3.55,0.00,0.00,18.63
2026-STL-0601,Order,114-1002092-8977556,2026-06-01,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0601,Order,114-1002093-8328019,2026-06-01,GT-SERUM-HA,1,24.99,0.00,-5.00,-3.00,-3.55,0.00,0.00,13.44
2026-STL-0601,Order,114-1002094-1166623,2026-06-01,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0601,Order,114-1002095-3426274,2026-06-01,GT-SERUM-HA,2,49.98,0.00,-0.00,-7.50,-7.10,0.00,0.00,35.38
2026-STL-0601,Order,114-1002346-1428411,2026-06-01,GT-MOIST-50ML,2,45.98,0.00,-4.60,-6.21,-7.20,0.00,0.00,27.97
